,customer,invoice_date,qty_shipped,item,description,item_price,customer,industry,contact_owner,lifetime_sales,first_sale,county,market_opportunity,%_market_opp
9416,4KATWP,2019-08-23,11.0,GAD2X8,GETAC 120W DC VEH ADAPTER,109.0,4KATWP,Law Enforcement,Tom Gillespie,46232.99,9/29/2003,Kalamazoo,1117141.0,0.361
9417,4KATWP,2019-08-23,4.0,OHHGTC619,HAVIS S410 VEHICLE DOCK W/O RF,695.0,4KATWP,Law Enforcement,Tom Gillespie,46232.99,9/29/2003,Kalamazoo,1117141.0,0.361
9418,4NEWPD,2019-09-20,1.0,VG5530-LVZ-M-VZAT,CALAMP VANGUARD 5530MC MOBILE,799.0,4NEWPD,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.291
9419,1ALLTF,2019-08-23,5.0,GSANSXXXXXXX01,UNICATION ANTENNA FOR G4/G5,14.5,1ALLTF,Fire & EMS,Keith Johnson,18739.51,11/01/1999,Allegan,318656.0,0.149
9420,7AJDFP,2019-08-16,1.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,485.0,7AJDFP,Manufacturing,Jessica Spindler,7358.29,1/21/2003,Crawford,5375.0,4.437
9421,7AJDFP,2019-08-16,1.0,QA00531AE,ADD:RSM W/3.5MM AUDIO JACK,73.5,7AJDFP,Manufacturing,Jessica Spindler,7358.29,1/21/2003,Crawford,5375.0,4.437
9422,1FOURW,2019-10-25,2.0,454101HL25,FED SIG HIGHLIGHTER MINI LB,320.0,1FOURW,Hospitality,Tom Gillespie,1123935.02,1/29/2008,Berrien,510290.0,0.291
9430,1ALLTF,2019-08-23,3.0,NMN6271,MOTO IMPRES XP RSM FOR APX,245.0,1ALLTF,Fire & EMS,Keith Johnson,18739.51,11/01/1999,Allegan,318656.0,0.149
9431,1LUDSC,2019-08-29,1.0,RKN4136,MOTO IGNITION SWITCH CABLE,35.0,1LUDSC,K12 Education,Pat McBride,41525.31,11/01/1999,Mason,88198.0,0.362
9432,4NEWPD,2019-09-26,1.0,93640,"PRINTEK FIELDPRO 541 4""",640.0,4NEWPD,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.291
9433,4NEWPD,2019-09-26,1.0,93678,PRINTEK USB-C CABLE 15' FP-541,40.0,4NEWPD,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.291
9434,4NEWPD,2019-09-26,1.0,93682,PRINTEK IN-VEH ADAPTER,70.0,4NEWPD,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.291
9435,4NEWPD,2019-09-26,1.0,93730,PRINTEK FP541 UNIVERSAL,120.0,4NEWPD,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.291
9436,1CASSC,2019-08-30,3.0,C-MD-312,HAVIS HD MONITOR/KEYBOARD,230.33,1CASSC,Law Enforcement,Tom Gillespie,86977.28,6/05/2012,Cass,121875.0,0.073
9437,1ENGCH,2019-08-09,2.0,AAH88QCP9JA2AN,MOTO SL300 403-470M 2-3W DSPLY,367.0,1ENGCH,Religious Institutions,Kelly Hoek,841.64,8/07/2019,Ottawa,825673.0,0.309
9439,1OTSEG,2019-08-09,2.0,RMWLF3CBLK180,MOBILEMARK 1.7-2.7GHZ 3DBI,185.0,1OTSEG,Fire & EMS,Jessica Spindler,373313.3,7/23/2013,Otsego,63870.0,0.134
9441,1SUNMA,2019-08-29,6.0,PMNN4077,MOTO IMPRESS Li-ION BATTERY,112.0,1SUNMA,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309
9442,1STOWC,2019-09-27,8.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,604.0,1STOWC,Manufacturing,Kelly Hoek,42643.34,6/26/2013,Ottawa,825673.0,0.309
9443,1GVSUE,2019-08-29,3.0,NNTN8844,"MOTO CHARGER, MULTI-UNIT",1169.0,1GVSUE,Colleges & Universities,Skip Petrovich,93258.64,10/19/2011,Ottawa,825673.0,0.309
9449,1WESOS,2019-09-06,1.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,530.0,1WESOS,K12 Education,Keith Johnson,13132.75,11/01/1999,Ottawa,825673.0,0.309
9450,1HAMCS,2019-09-26,1.0,PMLN7101,MOTO CHRGR STD MUC INT US/NA,228.0,1HAMCS,K12 Education,Keith Johnson,15527.24,11/01/1999,Allegan,318656.0,0.149
9451,4LINTP,2020-06-19,1.0,CC-UV20-L18,"TROY 2020 PI UTILITY 18""",450.0,4LINTP,Law Enforcement,Tom Gillespie,24077.13,11/01/1999,Berrien,510290.0,0.291
9452,4LINTP,2020-06-19,1.0,AC-INBHG,TROY DUAL CUP HOLDER W/RUBBER,60.0,4LINTP,Law Enforcement,Tom Gillespie,24077.13,11/01/1999,Berrien,510290.0,0.291
9453,4LINTP,2020-06-19,1.0,CMSDMTSALT17,"TROY 17"" LAPTOP SIDE SWING ARM",595.0,4LINTP,Law Enforcement,Tom Gillespie,24077.13,11/01/1999,Berrien,510290.0,0.291
9454,4LINTP,2020-06-19,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0,4LINTP,Law Enforcement,Tom Gillespie,24077.13,11/01/1999,Berrien,510290.0,0.291
9455,4LINTP,2020-06-19,1.0,PURSUIT53,CODE 3 PURSUIT LED LIGHTBAR,1995.0,4LINTP,Law Enforcement,Tom Gillespie,24077.13,11/01/1999,Berrien,510290.0,0.291
9458,1ZEEFS,2019-09-20,6.0,PMNN4489,MOTO BATT IMPRES LIION,153.0,1ZEEFS,Agriculture,Kelly Hoek,68913.25,11/01/1999,Ottawa,825673.0,0.309
9460,1ROSCO,2019-08-30,6.0,NNTN8860,"MOTO CHARGER,SINGLE UNIT",160.0,1ROSCO,911 & Dispatch,Jessica Spindler,37877.38,12/11/2013,Roscommon,55477.0,0.283
9462,1ROBTF,2019-09-26,4.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,479.0,1ROBTF,Fire & EMS,Keith Johnson,14935.56,11/01/1999,Ottawa,825673.0,0.309
9463,1ZEEAO,2019-09-13,3.0,AAM28JQN9WA1AN,MOTO XPR 5550E 136-174M 25-45W,917.0,1ZEEAO,Government Services,Keith Johnson,6404.04,11/01/1999,Ottawa,825673.0,0.309
9464,1ZEEAO,2019-09-13,2.0,HAD4008,MOTO ANTENNA KIT QUARTER WAVE,19.5,1ZEEAO,Government Services,Keith Johnson,6404.04,11/01/1999,Ottawa,825673.0,0.309
9465,1ZEEAO,2019-09-13,1.0,K794,THICK MOUNTING KIT,28.75,1ZEEAO,Government Services,Keith Johnson,6404.04,11/01/1999,Ottawa,825673.0,0.309
9466,1OTISD,2019-08-29,3.0,AAH81QCN9TA2AN,MOTO SL7550E 403-470 3W ENG,965.0,1OTISD,K12 Education,Keith Johnson,114334.56,9/20/2006,Ottawa,825673.0,0.309
9467,1OTISD,2019-08-29,3.0,AAH56RDN9RA1AN,MOTO XPR 7550e FKP GPS BT,935.0,1OTISD,K12 Education,Keith Johnson,114334.56,9/20/2006,Ottawa,825673.0,0.309
9468,1MNATS,2019-08-29,1.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,532.0,1MNATS,Services & Training,Skip Petrovich,5804.99,4/22/2019,Kent,1601574.0,0.421
9469,1HAMFD,2019-08-30,1.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,670.5,1HAMFD,Fire & EMS,Keith Johnson,18150.68,11/01/1999,Allegan,318656.0,0.149
9470,4WYCCH,2020-01-31,1.0,AAH56RDC9RA1AN,MOTO XPR 7350E 403-512 4W NKP,995.0,4WYCCH,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257
9471,4WYCCH,2020-01-31,1.0,QA04950BM,ALT: IMP TIA4950 IP68 LIION,75.0,4WYCCH,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257
9474,1KINSD,2019-08-29,2.0,AAH02RDH9VA1AN,MOTO XPR 3500E 403-512 4W LKP,535.0,1KINSD,K12 Education,Skip Petrovich,23073.18,10/13/2016,Kent,1601574.0,0.421
9475,1PLAIN,2019-08-30,4.0,PMMN4099,MOTO REMOTE SPKR MIC 1P68RK MI,135.0,1PLAIN,Government Services,Keith Johnson,13493.08,11/01/1999,Allegan,318656.0,0.149
9476,1HILIT,2019-09-26,1.0,RLN6512,MOTO SONIC DFNDR ULTRA EARPLGS,28.5,1HILIT,Manufacturing,Pat McBride,67967.41,7/24/2012,Muskegon,281690.0,0.176
9477,1HILIT,2019-09-26,1.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,451.25,1HILIT,Manufacturing,Pat McBride,67967.41,7/24/2012,Muskegon,281690.0,0.176
9478,1GUAPR,2019-09-30,2.0,AAM28QNC9RA1AN,MOTO XPR 5350E 403-470M 25W,788.0,1GUAPR,Manufacturing,Kelly Hoek,35554.07,11/01/1999,Ottawa,825673.0,0.309
9479,1GUAPR,2019-09-30,2.0,0180355A80,SPECTRUM MAGNETIC MNT  MINIUHF,28.5,1GUAPR,Manufacturing,Kelly Hoek,35554.07,11/01/1999,Ottawa,825673.0,0.309
9480,1GUAPR,2019-09-30,2.0,TGB34,"MAXRAD L BRACKET FOR 3/4"" HOLE",6.06,1GUAPR,Manufacturing,Kelly Hoek,35554.07,11/01/1999,Ottawa,825673.0,0.309
9481,1KRUCO,2019-09-20,2.0,AAH84RCS8AA1AN,MOTO BPR40 450-470MHZ 4W 8CH,200.0,1KRUCO,Manufacturing,Kelly Hoek,8652.88,11/01/1999,Allegan,318656.0,0.149
9482,1KRUCO,2019-09-20,2.0,PMMN4029,MOTO REMOTE SPEAKER MIC/ IP57,63.75,1KRUCO,Manufacturing,Kelly Hoek,8652.88,11/01/1999,Allegan,318656.0,0.149
9483,1HOLPS,2019-09-06,2.0,AAH56RDN9RA1AN,MOTO XPR 7550e FKP GPS BT,942.0,1HOLPS,K12 Education,Keith Johnson,39760.49,11/01/1999,Ottawa,825673.0,0.309
9484,1CASSC,2019-08-29,13.0,FL5063-02,PELTOR HEADSET PTT RADIO ADAP,300.0,1CASSC,Law Enforcement,Tom Gillespie,86977.28,6/05/2012,Cass,121875.0,0.073
9485,1CASSC,2019-08-30,1.0,PRO-KB-102,HAVIS RUGGED IN-VEH KEYBOARD,460.0,1CASSC,Law Enforcement,Tom Gillespie,86977.28,6/05/2012,Cass,121875.0,0.073
9486,1CASSC,2019-08-30,1.0,PRO-KB-102,HAVIS RUGGED IN-VEH KEYBOARD,460.0,1CASSC,Law Enforcement,Tom Gillespie,86977.28,6/05/2012,Cass,121875.0,0.073
9487,1KENPA,2019-09-20,5.0,DTS150NBDLAA,MOTO DTR700 1W 900 MHZ 50CH,305.0,1KENPA,Manufacturing,Skip Petrovich,8727.43,12/21/2012,Kent,1601574.0,0.421
9488,1FENFD,2019-08-30,6.0,NNTN8930,MOTO BATT IMPRESS 2 LIION,82.0,1FENFD,Fire & EMS,Keith Johnson,5537.85,11/01/1999,Allegan,318656.0,0.149
9489,1HOWMC,2019-09-20,2.0,AAH03RDF8AA7AN,MOTO CP185 435-480M 4W 16CH,299.0,1HOWMC,Manufacturing,Kelly Hoek,13200.42,11/01/1999,Ottawa,825673.0,0.309
9490,1HOWMC,2019-09-20,2.0,QA01113,ALT:PKG W/HC LITH & RAPID CHRG,17.0,1HOWMC,Manufacturing,Kelly Hoek,13200.42,11/01/1999,Ottawa,825673.0,0.309
9491,1MOTUS,2019-09-27,1.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,481.0,1MOTUS,Manufacturing,Kelly Hoek,29438.58,12/24/2014,Ottawa,825673.0,0.309
9492,1HAWOR,2019-09-20,12.0,PMNN4491,MOTO BATT IMPRESS LIION IP68,110.0,1HAWOR,Manufacturing,Kelly Hoek,78468.79,11/01/1999,Ottawa,825673.0,0.309
9496,1ZFSIT,2019-08-29,1.0,IS-B50LN-C0,POLYPHASER,95.0,1ZFSIT,Agriculture,Kelly Hoek,51213.65,12/14/2018,Ottawa,825673.0,0.309
9497,1ZFSIT,2019-08-29,8.0,BLOCK,"8""X8""X16"" CONCRETE BLOCK",4.5,1ZFSIT,Agriculture,Kelly Hoek,51213.65,12/14/2018,Ottawa,825673.0,0.309
9498,1ZFSIT,2019-08-29,1.0,OD-30DX,"DDB 30"" X 25"" OUTDOOR CABINET",1663.0,1ZFSIT,Agriculture,Kelly Hoek,51213.65,12/14/2018,Ottawa,825673.0,0.309
9499,1OTISD,2019-08-29,1.0,TT3021,SMARTPTT PLUS INDOOR,1421.25,1OTISD,K12 Education,Keith Johnson,114334.56,9/20/2006,Ottawa,825673.0,0.309
9500,1CASSC,2019-08-30,1.0,ESB-FPIUND,"BRKT. KIT,ES100,FPIU NO DRILL",35.0,1CASSC,Law Enforcement,Tom Gillespie,86977.28,6/05/2012,Cass,121875.0,0.073
9501,1CASSC,2019-08-30,1.0,AC-INBHG,TROY DUAL CUP HOLDER W/RUBBER,60.0,1CASSC,Law Enforcement,Tom Gillespie,86977.28,6/05/2012,Cass,121875.0,0.073
9502,1CASSC,2019-08-30,1.0,AC-INBHG,TROY DUAL CUP HOLDER W/RUBBER,60.0,1CASSC,Law Enforcement,Tom Gillespie,86977.28,6/05/2012,Cass,121875.0,0.073
9503,1OTSEG,2019-09-26,20.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,580.5,1OTSEG,Fire & EMS,Jessica Spindler,373313.3,7/23/2013,Otsego,63870.0,0.134
9504,7MARMA,2019-09-20,6.0,AAH01JDC9JA2AN,MOTO CP200D 136-174 5W ND,445.0,7MARMA,Manufacturing,Jessica Spindler,85206.71,11/01/1999,Manistee,62275.0,0.39
9505,7MARMA,2019-09-20,12.0,PMMN4013,MOTO REMOTE SPEAKER MIC,73.5,7MARMA,Manufacturing,Jessica Spindler,85206.71,11/01/1999,Manistee,62275.0,0.39
9506,1CASSC,2019-08-30,1.0,ESB-FPIUND,"BRKT. KIT,ES100,FPIU NO DRILL",35.0,1CASSC,Law Enforcement,Tom Gillespie,86977.28,6/05/2012,Cass,121875.0,0.073
9508,1ALLFD,2019-09-13,5.0,A03JAC9JA1,MOTO M6 PAGER 143-174 MHZ,450.0,1ALLFD,Fire & EMS,Keith Johnson,14181.74,9/09/2005,Ottawa,825673.0,0.309
9509,1HOLPS,2019-09-06,2.0,AAH56RDN9RA1AN,MOTO XPR 7550e FKP GPS BT,942.0,1HOLPS,K12 Education,Keith Johnson,39760.49,11/01/1999,Ottawa,825673.0,0.309
9510,1HUDPS,2019-09-06,2.0,AC151U511-MOT-NA,MOTO VX-261 G7 5 UHF 450-520,238.0,1HUDPS,K12 Education,Keith Johnson,2363.0,1/21/2013,Ottawa,825673.0,0.309
9511,1WESOS,2019-09-06,4.0,AC151U512-MOT-NA,MOTO VX-261-G6-5 UHF 403-470,238.0,1WESOS,K12 Education,Keith Johnson,13132.75,11/01/1999,Ottawa,825673.0,0.309
9513,1CASSC,2019-09-13,8.0,PMNN4485,BATTERY,126.8,1CASSC,Law Enforcement,Tom Gillespie,86977.28,6/05/2012,Cass,121875.0,0.073
9520,1HOWMC,2019-09-30,6.0,PMNN4080,MOTO BATT LIION IP54 2250T,69.0,1HOWMC,Manufacturing,Kelly Hoek,13200.42,11/01/1999,Ottawa,825673.0,0.309
9521,1HOWMC,2019-09-30,6.0,HLN9844,MOTO SPRING ACTION BELT CLIP,11.5,1HOWMC,Manufacturing,Kelly Hoek,13200.42,11/01/1999,Ottawa,825673.0,0.309
9524,1BLOCK,2019-11-21,14.0,AAH02RDC9VA1AN,MOTO XPR 3300E 403-512 4W,427.0,1BLOCK,Hospitality,Skip Petrovich,11233.4,5/02/2018,Kent,1601574.0,0.421
9525,1BLOCK,2019-11-21,14.0,HKVN4414,MOTO NA MOTOTRBO LCP SFTWARE,55.0,1BLOCK,Hospitality,Skip Petrovich,11233.4,5/02/2018,Kent,1601574.0,0.421
9526,1BLOCK,2019-11-21,14.0,QA02773,ADD:IMPRESS WINDPORTING RSM,60.2,1BLOCK,Hospitality,Skip Petrovich,11233.4,5/02/2018,Kent,1601574.0,0.421
9527,1WOOMA,2019-09-26,1.0,FRM238SP5,ROHN OUTDOOR MAST FLAT ROOF,240.0,1WOOMA,Hospitality,Skip Petrovich,6261.24,11/01/1999,Kent,1601574.0,0.421
9528,1WOOMA,2019-09-26,1.0,FRMMAT,"ROHN RUBBER MAT 42.5""X36""X1/8""",22.26,1WOOMA,Hospitality,Skip Petrovich,6261.24,11/01/1999,Kent,1601574.0,0.421
9529,1WOOMA,2019-09-26,4.0,PMNN4491,MOTO BATT IMPRESS LIION IP68,85.0,1WOOMA,Hospitality,Skip Petrovich,6261.24,11/01/1999,Kent,1601574.0,0.421
9530,1WOOMA,2019-09-26,4.0,PMNN4066,MOTO IMPRES LI-ION BATTERY,75.0,1WOOMA,Hospitality,Skip Petrovich,6261.24,11/01/1999,Kent,1601574.0,0.421
9534,4NEWPD,2019-10-31,1.0,21TRPL52A5,"CODE 3 2100 TORUS LED 52""",1650.0,4NEWPD,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.291
9535,4NEWPD,2019-10-31,9.0,ULT6-RB,CODE 3 6-LED THIN SURFACE MNT,90.0,4NEWPD,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.291
9536,4NEWPD,2019-10-31,1.0,AC-CHV19-MNT,TROY FLOOR MOUNT,170.0,4NEWPD,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.291
9537,4NEWPD,2019-10-31,1.0,MISC150,MISCELLANEOUS HARDWARE,150.0,4NEWPD,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.291
9539,1CEDSP,2019-10-31,10.0,PMNN4066,MOTO IMPRES LI-ION BATTERY,69.0,1CEDSP,K12 Education,Keith Johnson,50686.26,11/01/1999,Kent,1601574.0,0.421
9540,4WYCCH,2019-09-20,5.0,HLN8255,MOTO SPRING BELT CLIP,7.0,4WYCCH,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257
9541,4WYCCH,2019-09-20,4.0,PMMN4050,MOTO IMPRES REMOTE SPEAKER MIC,105.0,4WYCCH,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257
9542,4WYCCH,2019-09-20,4.0,PMNN4069,MOTO IMPRESS Li-ION BATTERY,90.67,4WYCCH,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257
9543,4NEWPD,2019-10-31,1.0,ESB-U,FED SPEAKER BRKT UNIV,30.0,4NEWPD,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.291
9544,1HERMI,2019-09-26,4.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,481.0,1HERMI,Manufacturing,Kelly Hoek,77184.54,11/01/1999,Ottawa,825673.0,0.309
9545,1HUDFD,2019-09-26,7.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,675.0,1HUDFD,Government Services,Keith Johnson,12427.89,11/01/1999,Ottawa,825673.0,0.309
9546,1PIEGC,2019-09-30,1.0,F2380,MOTO MCD5000 DESKSET,1350.0,1PIEGC,Oil & Gas,Jessica Spindler,15155.24,2/17/2014,Presque Isle,26844.0,0.556
9548,7INLLA,2019-09-13,1.0,INLANDLAKE2019-1,PAYMENT 1 - 50% DOWN PAYMENT,18994.5,7INLLA,K12 Education,Jessica Spindler,41427.1,11/01/1999,Cheboygan,64817.0,0.402
9549,1OTISD,2019-09-27,5.0,WBKN,BEACONSTAC OUTDOOR BEACONS,49.0,1OTISD,K12 Education,Keith Johnson,114334.56,9/20/2006,Ottawa,825673.0,0.309
9550,1ZFSIT,2019-09-26,12.0,AAH56RDN9WA1AN,MOTO XPR 7550E FKP GPS GOB BT,1005.0,1ZFSIT,Agriculture,Kelly Hoek,51213.65,12/14/2018,Ottawa,825673.0,0.309
9556,1GCOMS,2019-09-27,2.0,A62-V44-100,CEL-FI LPDA ANTENNA,280.0,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9557,1GCOMS,2019-09-27,2.0,Q34-4/5/12/13/25NU,CEL-FI QUATRA 2000 NTWRK UNIT,2307.5,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9558,1GCOMS,2019-09-27,7.0,Q34-4/5/12/13/25CU,CEL-FI QUATRA 2000 BOOSTER KIT,1227.5,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9559,1GCOMS,2019-09-27,200.0,AL4RPV-50,"ANDREW 1/2"" PLENUM COAX CABLE",2.05,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9560,1GCOMS,2019-09-27,2.0,A62-V44-100,CEL-FI LPDA ANTENNA,280.0,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9561,1GCOMS,2019-09-27,1.0,Q34-4/5/12/13/25NU,CEL-FI QUATRA 2000 NTWRK UNIT,2307.5,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9562,1GCOMS,2019-09-27,4.0,Q34-4/5/12/13/25CU,CEL-FI QUATRA 2000 BOOSTER KIT,1227.5,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9563,1GCOMS,2019-09-27,200.0,AL4RPV-50,"ANDREW 1/2"" PLENUM COAX CABLE",2.05,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9564,1GCOMS,2019-09-27,2.0,A62-V44-100,CEL-FI LPDA ANTENNA,280.0,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9565,1GCOMS,2019-09-27,1.0,Q34-4/5/12/13/25NU,CEL-FI QUATRA 2000 NTWRK UNIT,2307.5,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9566,1GCOMS,2019-09-27,4.0,Q34-4/5/12/13/25CU,CEL-FI QUATRA 2000 BOOSTER KIT,1227.5,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9567,1GCOMS,2019-09-27,200.0,AL4RPV-50,"ANDREW 1/2"" PLENUM COAX CABLE",2.05,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9568,1GCOMS,2019-09-27,2.0,A62-V44-100,CEL-FI LPDA ANTENNA,280.0,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9569,1GCOMS,2019-09-27,2.0,Q34-4/5/12/13/25NU,CEL-FI QUATRA 2000 NTWRK UNIT,2307.5,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9570,1GCOMS,2019-09-27,6.0,Q34-4/5/12/13/25CU,CEL-FI QUATRA 2000 BOOSTER KIT,1227.5,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9571,1GCOMS,2019-09-27,200.0,AL4RPV-50,"ANDREW 1/2"" PLENUM COAX CABLE",2.05,1GCOMS,K12 Education,Jessica Spindler,57834.5,9/18/2019,Otsego,63870.0,0.134
9577,1YATDI,2019-10-31,1.0,AAM28QPN9RA1AN,MOTO XPR 5550E 403-470M 40W,949.0,1YATDI,Transportation,Pat McBride,29883.05,11/01/1999,Lake,20425.0,0.313
9578,1YATDI,2019-10-31,1.0,HAE4003,UNITY GAIN ANT KIT-ROOF MNT.,20.0,1YATDI,Transportation,Pat McBride,29883.05,11/01/1999,Lake,20425.0,0.313
9579,1YATDI,2019-10-31,1.0,RKN4136,MOTO IGNITION SWITCH CABLE,29.0,1YATDI,Transportation,Pat McBride,29883.05,11/01/1999,Lake,20425.0,0.313
9580,1YATDI,2019-10-31,1.0,PMAN4001,MOTO GPS ON GLASS ANTENNA,44.0,1YATDI,Transportation,Pat McBride,29883.05,11/01/1999,Lake,20425.0,0.313
9581,1YATDI,2019-10-31,1.0,491082,ANT. CABLE,40.0,1YATDI,Transportation,Pat McBride,29883.05,11/01/1999,Lake,20425.0,0.313
9583,1HAMCS,2019-09-26,6.0,AAH88QCP9JA2AN,MOTO SL300 403-470M 2-3W DSPLY,375.0,1HAMCS,K12 Education,Keith Johnson,15527.24,11/01/1999,Allegan,318656.0,0.149
9584,1HILIT,2019-09-26,3.0,PMAE4003,MOTO UHF STUBBY ANTENNA,12.25,1HILIT,Manufacturing,Pat McBride,67967.41,7/24/2012,Muskegon,281690.0,0.176
9585,1SUNMA,2019-09-26,6.0,PMNN4491,MOTO BATT IMPRESS LIION IP68,110.0,1SUNMA,Healthcare,Kelly Hoek,64147.13,11/01/1999,Ottawa,825673.0,0.309
9586,1HOLYS,2019-10-04,2.0,AC151U512-MOT-NA,MOTO VX-261-G6-5 UHF 403-470,230.0,1HOLYS,Religious Institutions,Keith Johnson,510.0,9/18/2019,Kent,1601574.0,0.421
9589,1CHECS,2019-11-30,2.0,AE22ZCDA4HXX,GETAC: A140 TABLET LTE,3199.0,1CHECS,Law Enforcement,Jessica Spindler,137983.45,11/01/1999,Cheboygan,64817.0,0.402
9590,1CHECS,2019-11-30,2.0,OHHGTC8013,HAVIS TRIPLE PASS-THROUGH VEH,795.0,1CHECS,Law Enforcement,Jessica Spindler,137983.45,11/01/1999,Cheboygan,64817.0,0.402
9591,1CHECS,2019-11-30,2.0,GAD2X8,GETAC 120W DC VEH ADAPTER,110.0,1CHECS,Law Enforcement,Jessica Spindler,137983.45,11/01/1999,Cheboygan,64817.0,0.402
9592,1CHECS,2019-11-30,2.0,C-MAG-100,HAVIS MAGNETIC MOUNT,75.0,1CHECS,Law Enforcement,Jessica Spindler,137983.45,11/01/1999,Cheboygan,64817.0,0.402
9593,1CHECS,2019-11-30,1.0,TT06348AA,3 YR ESSENTIAL,80.0,1CHECS,Law Enforcement,Jessica Spindler,137983.45,11/01/1999,Cheboygan,64817.0,0.402
9594,1CHECS,2019-11-27,2.0,AE22ZCDA4HXX,GETAC: A140 TABLET LTE,3199.0,1CHECS,Law Enforcement,Jessica Spindler,137983.45,11/01/1999,Cheboygan,64817.0,0.402
9595,1CHECS,2019-11-27,2.0,GAD2X8,GETAC 120W DC VEH ADAPTER,110.0,1CHECS,Law Enforcement,Jessica Spindler,137983.45,11/01/1999,Cheboygan,64817.0,0.402
9596,1CHECS,2019-11-27,3.0,C-MAG-100,HAVIS MAGNETIC MOUNT,75.0,1CHECS,Law Enforcement,Jessica Spindler,137983.45,11/01/1999,Cheboygan,64817.0,0.402
9597,1CHECS,2019-11-27,1.0,AE22ZCDA4HXX,GETAC: A140 TABLET LTE,3199.0,1CHECS,Law Enforcement,Jessica Spindler,137983.45,11/01/1999,Cheboygan,64817.0,0.402
9598,1CHECS,2019-11-27,1.0,GAD2X8,GETAC 120W DC VEH ADAPTER,110.0,1CHECS,Law Enforcement,Jessica Spindler,137983.45,11/01/1999,Cheboygan,64817.0,0.402
9599,1HERMI,2019-09-26,4.0,QA00531AE,ADD:RSM W/3.5MM AUDIO JACK,73.5,1HERMI,Manufacturing,Kelly Hoek,77184.54,11/01/1999,Ottawa,825673.0,0.309
9605,1ZFSIT,2019-09-26,12.0,PMMN4040,REMOTE SPEAKER MIC-SUBMERSIBLE,74.8,1ZFSIT,Agriculture,Kelly Hoek,51213.65,12/14/2018,Ottawa,825673.0,0.309
